packet_id	n_blocks	top_mode	mode_margin	signal_strength	block_stability	composition_score	stress_score	matched_state_balance	negative_control_margin	missing_fraction	v_tag	mode_correlation_activation	mode_correlation_suppression	mode_correlation_delay	mode_correlation_persistent_loss	mode_correlation_redirection
F0141	3	suppression	0.09754632832012622	0.7540177822598868	1.0	0.15290489291724027	0.1548758565704587	0.9297495085699663	0.42372481545705365	0.0	none	-0.9773810574973288	0.9773810574973288	0.29028205475228663	0.8798347291772026	0.02462770895785893
F0142	3	suppression	0.0922979588388293	0.7960826858420529	1.0	0.1581590110953114	0.15374033988312644	0.9390389400221458	0.4533452870584139	0.0	outcome	-0.9763823675225338	0.9763823675225338	0.27142165563149684	0.8840844086837045	0.03410224410210536
F0143	3	suppression	0.07473374004891198	0.7690577380013296	1.0	0.14532514862064083	0.15819834125205462	0.9349317559747858	0.431915158756272	0.0	reversal	-0.9774277380416794	0.9774277380416794	0.23214314063927494	0.9026939979927674	0.07214160325272147
F0144	3	suppression	0.09033658205217299	0.8279982106564958	1.0	0.16888891609459092	0.14856477411991023	0.9426047747806291	0.463024677786946	0.0	rescue	-0.9827271703048515	0.9827271703048515	0.2669967606667356	0.8923905882526785	0.051309656995580225
F0145	3	suppression	0.09399673974290379	0.7489693439457575	1.0	0.1406973943509283	0.15208221182925385	0.9290183070050846	0.4249193118295036	0.0	replication	-0.9735277723313729	0.9735277723313729	0.2776221061754159	0.8795310325884691	0.027071174294500303
F0146	5	suppression	0.07582741934716308	0.806832313253231	1.0	0.16163901865235997	0.15928726440221871	0.9372518429094727	0.4536889763186668	0.0	none	-0.9834173642114495	0.9834173642114495	0.23343147715545545	0.9075899448642865	0.07650461935647605
F0147	5	suppression	0.08438290563164641	0.7267566613565132	1.0	0.15912564659960615	0.15872005066802206	0.9333547024547394	0.3930357532154891	0.0	outcome	-0.9871524815025353	0.9871524815025353	0.2708140062465587	0.9027695758708889	0.03494758371348733
F0148	5	suppression	0.09336416882825516	0.6838434652799078	1.0	0.15528064411236814	0.15602748058102234	0.9349954596743077	0.36256758855940097	0.0	reversal	-0.98898471944602	0.98898471944602	0.2683317120597753	0.8956205506177648	0.05446474218798931
F0149	5	suppression	0.09495502463939309	0.7989841090930528	1.0	0.15453274501922756	0.15135324362492028	0.9364825099141367	0.4524623553605067	0.0	rescue	-0.9872206240954963	0.9872206240954963	0.27901484982992125	0.8922655994561032	0.033265874324083004
F0150	5	suppression	0.1016628414228925	0.7558327732571714	1.0	0.16523127195672088	0.1581757126439253	0.9382118940655809	0.40930971191818794	0.0	replication	-0.9866564716056888	0.9866564716056888	0.2896909486070431	0.8849936301827963	0.02920857027247995
F0151	2	suppression	0.1097527967925751	0.8328202096801113	1.0	0.15839566920332945	0.14694215583745815	0.934684802128034	0.8750389766980557	0.10655737704918032	none	-0.8328202096801113	0.8328202096801113	0.3479264473448886	0.7230674128875362	-0.06033328451746535
F0152	2	suppression	0.04923545488928616	0.7908920324153327	1.0	0.15983119930518377	0.17158126201854068	0.9274970907746205	0.6029137422033872	0.09016393442622951	outcome	-0.7908920324153327	0.7908920324153327	0.15674808681575855	0.7416565775260465	0.11817257148060496
F0153	2	suppression	0.08042661162755693	0.8280426978077442	1.0	0.16281190666475695	0.14048928317386847	0.9319274898646923	0.6253707239079137	0.09016393442622951	reversal	-0.8280426978077442	0.8280426978077442	0.20387019037914603	0.7476160861801873	0.11460366677669098
F0154	2	suppression	0.08871202793637512	0.792903278479268	1.0	0.14955965035399502	0.16111355499805521	0.9309724282795486	0.696418545686582	0.09836065573770492	rescue	-0.792903278479268	0.792903278479268	0.21461572619548763	0.7041912505428929	0.06004685866450026
F0155	2	suppression	0.09299333520008424	0.6217060811337987	1.0	0.1420568044518587	0.15597525725993078	0.9315213880846758	0.5064803128752763	0.09836065573770492	replication	-0.7038654090495178	0.7038654090495178	0.2432265354787237	0.6108720738494335	-0.046891729115800765
F0156	3	suppression	0.07796522798490768	0.9156149385244716	1.0	0.15813044755859668	0.14537685469175396	0.9370946416002156	0.8240130627582314	0.14754098360655737	none	-0.9156149385244716	0.9156149385244716	0.2080234891883736	0.8376497105395639	0.07971558903280161
F0157	3	suppression	0.07957375682673107	0.8395064281183016	1.0	0.14964343091198204	0.14806198338574333	0.9342601157060701	0.5783031657402249	0.11475409836065574	outcome	-0.8649395765903225	0.8649395765903225	0.24595034872326088	0.7853658197635914	0.021559377972552245
F0158	3	suppression	0.12010045992832863	0.7664392225237429	1.0	0.1594110504792801	0.16820957913928972	0.9311748931539127	0.505103191745783	0.12021857923497267	reversal	-0.8537331263406623	0.8537331263406623	0.3451149401240321	0.7336326664123337	-0.0857683689405731
F0159	3	suppression	0.09998597676792875	0.5517155217788376	1.0	0.15721384092345445	0.15676447460440837	0.9320649122837465	0.4280290353831848	0.13114754098360656	rescue	-0.7070340504534801	0.7070340504534801	0.3243146706513233	0.6070480736855514	-0.1266949156423875
F0160	3	suppression	0.10259700299572672	0.6773292593726675	1.0	0.1661343456287254	0.16563106926685287	0.931510540041522	0.47123593456452695	0.1092896174863388	replication	-0.7970201314932265	0.7970201314932265	0.297414111228054	0.6944231284974998	-0.07145740060183739
F0161	5	suppression	0.08268045216703679	0.9032630363149418	1.0	0.16105948524123775	0.1577229360419482	0.9365664711770063	0.5859802869008326	0.09836065573770492	none	-0.9068423161643541	0.9068423161643541	0.27548576749770554	0.8241618639973173	-0.027330167228391582
F0162	5	suppression	0.07036298382965656	0.8265511797328098	1.0	0.14452059642834283	0.15953495690936875	0.9297035878371742	0.5360817103053104	0.09508196721311475	outcome	-0.8911709767993404	0.8911709767993404	0.21296972718817517	0.8208079929696839	0.06016387750335994
F0163	5	suppression	0.06767601502841014	0.9385114529529662	1.0	0.15440335626473267	0.16569269700509576	0.9360225229548017	0.6751920049853177	0.09180327868852459	reversal	-0.9385114529529662	0.9385114529529662	0.20354739321501852	0.8708354379245561	0.1082094644481852
F0164	5	suppression	0.08554420807437157	0.8194557485731181	1.0	0.15411601992835403	0.15798799528917903	0.9299568892925549	0.4944415340146441	0.10819672131147541	rescue	-0.9420048968133624	0.9420048968133624	0.2703890662315952	0.8564606887389908	0.006032995999480238
F0165	5	suppression	0.08941035512528572	0.760683943254558	1.0	0.1565937642128126	0.15543806958386389	0.9365159153726388	0.4769529341218801	0.10819672131147541	replication	-0.9005065592489688	0.9005065592489688	0.2561843489816373	0.8110962041236831	0.039232640212035624
F0166	2	suppression	0.022987502712933927	0.5509783835133424	1.0	0.14605962069576392	0.16699015983956386	0.9461390298993486	0.8870390394887001	0.5655737704918032	none	-0.5509783835133424	0.5509783835133424	0.12293689153744694	0.5279908808004085	0.048175640209361194
F0167	2	suppression	0.0717053031422919	0.395994415213328	1.0	0.16533288450711697	0.1782606344679515	0.9315133052284892	0.8221061158708217	0.5245901639344263	outcome	-0.395994415213328	0.395994415213328	0.3242891120710361	0.3099983513111068	-0.1801871808114707
F0168	2	suppression	0.04115616391270534	0.1551687932938387	1.0	0.1552514600392512	0.1590870688705257	0.938567984329143	0.9331533273938497	0.5163934426229508	reversal	-0.1551687932938387	0.1551687932938387	0.06124162341877647	0.11401262938113337	0.05300468677587557
F0169	2	suppression	0.031642407047782095	0.6787154704395809	1.0	0.16328171637602445	0.16001007764204817	0.9339494518460552	1.0	0.5655737704918032	rescue	-0.6787154704395809	0.6787154704395809	0.030784429639716664	0.6470730633917988	0.263740058437416
F0170	2	suppression	0.0835221528583768	0.3066095493628454	1.0	0.13522656699982039	0.15626354769868125	0.9405568721126984	0.869454321063532	0.5409836065573771	replication	-0.3066095493628454	0.3066095493628454	0.20988874008958783	0.2230873965044686	-0.09054413442716568
F0171	3	suppression	0.06597723348337481	0.5322944048053383	1.0	0.16697508042213335	0.14789459266013374	0.9353735143220464	0.9875288706151611	0.5191256830601093	none	-0.5322944048053383	0.5322944048053383	0.21800154426172108	0.4663171713219635	0.0075848796674575615
F0172	3	suppression	0.0031114076561732373	0.6241254962311779	1.0	0.16373443771275653	0.1604301781888896	0.9416464864117265	1.0	0.5245901639344263	outcome	-0.6241254962311779	0.6241254962311779	-0.027838868146902594	0.6210140885750046	0.29010428830543095
F0173	3	suppression	0.022955657662634965	0.6657862905857019	1.0	0.14866421354053283	0.15068589177359687	0.9393023432290042	1.0	0.43169398907103823	reversal	-0.6657862905857019	0.6657862905857019	0.08958185745401437	0.642830632923067	0.09504962740367592
F0174	3	suppression	0.0797533604142805	0.6611815093889006	1.0	0.16018003273823095	0.16810913315788706	0.9350462925971885	1.0	0.5300546448087432	rescue	-0.6611815093889006	0.6611815093889006	0.1766129098199824	0.5814281489746201	0.10645514118588047
F0175	3	suppression	0.023879925388217815	0.6454866908366566	1.0	0.15091064432066897	0.1490271559948802	0.9377646329959115	1.0	0.5409836065573771	replication	-0.6454866908366566	0.6454866908366566	0.07341238036830433	0.6216067654484387	0.15048096964372515
F0176	5	suppression	0.015998007532013747	0.7001189068976802	1.0	0.15383276677628482	0.15309349704710615	0.9351839103826586	0.9534247110231469	0.5278688524590164	none	-0.7001189068976802	0.7001189068976802	0.052326463734556544	0.6841208993656664	0.21751068197346382
F0177	5	suppression	0.027462191607862785	0.7294682502370696	1.0	0.15223293679338448	0.16291273797086878	0.9410644591613418	1.0	0.5081967213114754	outcome	-0.7294682502370696	0.7294682502370696	0.08529448074317186	0.7020060586292068	0.14897602279400948
F0178	5	suppression	0.04237676695463999	0.3504955338164263	1.0	0.1622159411279647	0.1585739636395083	0.9373635069088864	0.7468894246687636	0.5180327868852459	reversal	-0.3504955338164263	0.3504955338164263	0.3081187668617863	0.22413184362424168	-0.14633109942906034
F0179	5	suppression	0.049143618893415675	0.6828203444164744	1.0	0.15362016732769687	0.1507980473754493	0.9341825811676129	0.9954394858183317	0.5180327868852459	rescue	-0.6828203444164744	0.6828203444164744	0.14051141866716313	0.6336767255230588	0.17804155961608623
F0180	5	suppression	0.08134446162335474	0.7923245928301644	1.0	0.14958451549002558	0.16044007062180812	0.9378977087155599	1.0	0.5016393442622951	replication	-0.7923245928301644	0.7923245928301644	0.27396202957303634	0.7109801312068097	-0.006301435812446772
F0181	2	suppression	0.04222889132201613	0.4711687876914466	1.0	0.6893197945756485	0.13752506540271606	0.5799311914227572	0.0	0.0	none	-0.8969221179555285	0.8969221179555285	0.18365918666576705	0.8546932266335123	0.09114809026156324
F0182	2	suppression	0.08721538315728838	0.4856339695920244	1.0	0.6551481841094575	0.17114945270941873	0.658702437481677	0.0	0.0	outcome	-0.918905721416767	0.918905721416767	0.2683972041930952	0.8316903382594786	0.015570954700912692
F0183	2	suppression	0.021396505704591395	0.3386803235234421	1.0	0.7215995768998286	0.14633529839919052	0.5675329643256118	0.0	0.0	reversal	-0.8162730322448689	0.8162730322448689	0.1187816037993038	0.7948765265402775	0.11448547958469149
F0184	2	suppression	0.02788604354210389	0.49308861093889894	1.0	0.7763378162729685	0.17138133620013388	0.5595317270187696	0.0	0.0	rescue	-0.906732654527475	0.906732654527475	0.14140681867345814	0.8788466109853711	0.13119936316256248
F0185	2	suppression	0.04627917901614065	0.5233874486255304	1.0	0.6437518560285058	0.1584891345349035	0.6129587879895984	0.0	0.0	replication	-0.9347396102317382	0.9347396102317382	0.1963890590336433	0.8884604312155976	0.07048704439977296
F0186	3	suppression	0.021461616317038024	0.444294002330031	1.0	0.6995579195215539	0.15199377261658067	0.5853514108835988	0.0	0.0	none	-0.8962161978733872	0.8962161978733872	0.10998714364762661	0.8747545815563492	0.1723760530485215
F0187	3	persistent_loss	0.00347364631204794	0.41112529893493505	1.0	0.6508197500548845	0.16998171865680142	0.6119411878959673	0.0	0.0	outcome	-0.8793126550765527	0.8793126550765527	0.07336824392703288	0.8827863013886006	0.19839212651020705
F0188	3	suppression	0.007520761705929302	0.40637044721491133	1.0	0.7116965681270913	0.15364104468328812	0.5038189310121199	0.0	0.0	reversal	-0.8822324012896546	0.8822324012896546	0.10847937160443101	0.8747116395837253	0.1296807225684892
F0189	3	suppression	0.005490030019854819	0.499011899379909	1.0	0.6715317304815521	0.14915541314607753	0.5685576648675028	0.0	0.0	rescue	-0.9263593456796323	0.9263593456796323	0.0837978757882217	0.9208693156597775	0.19579936803623152
F0190	3	suppression	0.019704294565011216	0.5190480586450194	1.0	0.6874080965088667	0.1482678789807429	0.6181132792650509	0.0	0.0	replication	-0.9492331173536015	0.9492331173536015	0.1269172044199955	0.9295288227885903	0.16619836433457807
F0191	5	suppression	0.0443954853411036	0.42610521891868547	1.0	0.684793486171977	0.15396203548772133	0.5863677100558258	0.0	0.0	none	-0.9292242727534824	0.9292242727534824	0.18484790349740998	0.8848287874123788	0.11136460380944804
F0192	5	suppression	0.01160199621289626	0.37606257843419594	1.0	0.7258853656487877	0.15561693292645823	0.5447755171907858	0.0	0.0	outcome	-0.9001409726042339	0.9001409726042339	0.12547651407124003	0.8885389763913376	0.13244425579745855
F0193	5	suppression	0.03253972523011306	0.3713623212858256	1.0	0.674004919121854	0.15525407449471584	0.6110435892186845	0.0	0.0	reversal	-0.9433197921804314	0.9433197921804314	0.17298280021707765	0.9107800669503183	0.09883017814477216
F0194	5	persistent_loss	0.007190866680603647	0.3897853610248591	1.0	0.71942191682372	0.15089660408760924	0.5870315876604899	0.0	0.0	rescue	-0.893427442048222	0.893427442048222	0.06895777942267554	0.9006183087288256	0.20033491597749226
F0195	5	suppression	0.011751670125350278	0.4605509995266826	1.0	0.6944824050248583	0.15455307579018898	0.627657447713347	0.0	0.0	replication	-0.937456380464482	0.937456380464482	0.08557058740028012	0.9257047103391317	0.21268238856431215
F0196	2	persistent_loss	0.029679104614901863	0.15759413678535056	1.0	0.6855036251824881	0.15357185651427627	0.6131617814079715	0.0	0.1885245901639344	none	-0.2771797563494939	0.2771797563494939	-0.0696750751618763	0.30685886096439574	0.1769892361095291
F0197	2	persistent_loss	0.06273023159810198	0.3274278844810396	1.0	0.683459045264708	0.15936672947260871	0.5663332366605495	0.0	0.11475409836065574	outcome	-0.3840179833567858	0.3840179833567858	-0.12841075802925828	0.44674821495488776	0.28106796308066095
F0198	2	persistent_loss	0.08113169460444414	0.5238148673352316	1.0	0.7154625961876794	0.1400818813110494	0.5927788550141699	0.0	0.12295081967213115	reversal	-0.5328571914307209	0.5328571914307209	-0.11104245216678563	0.613988886035165	0.26096923987848203
F0199	2	persistent_loss	0.06140034655268545	0.6660847310992317	1.0	0.7092027528356852	0.15723819596501168	0.5838815748321919	0.0976699574836487	0.16393442622950818	rescue	-0.6046843845465463	0.6046843845465463	-0.08262795742508555	0.6660847310992317	0.28962297273045456
F0200	2	suppression	0.018010700601910568	0.707566300946927	1.0	0.7271084098196068	0.15103630790594733	0.568006065409495	0.01135592157942078	0.10655737704918032	replication	-0.7186193065070956	0.7186193065070956	0.0911453062056502	0.700608605905185	0.13381746877377249
F0201	3	persistent_loss	0.03489881871045253	0.3861308618909302	1.0	0.6576650403609554	0.16227423006380862	0.5274757674975987	0.0	0.12021857923497267	none	-0.5191733833408526	0.5191733833408526	-0.0005773411497617849	0.5540722020513051	0.15893301454122133
F0202	3	suppression	0.04252035139158472	0.6740056307039993	1.0	0.7685431467858147	0.1614436790629227	0.5953662279853169	0.0	0.11475409836065574	outcome	-0.8056294221790136	0.8056294221790136	0.19484942271648917	0.7631090707874288	0.018265532779300493
F0203	3	suppression	0.053458781324054905	0.20065667549073019	1.0	0.796179820863595	0.14812977777784803	0.5997744840877648	0.0	0.11475409836065574	reversal	-0.3146134533861143	0.3146134533861143	0.23526855613459424	0.2611546720620594	-0.19889283274070682
F0204	3	persistent_loss	0.029088877101013932	0.5635214795632453	1.0	0.7315259227838385	0.16266908709049996	0.6332340819334226	0.0	0.16393442622950818	rescue	-0.7322748732942722	0.7322748732942722	0.004319121696164051	0.7613637503952861	0.18730491355576584
F0205	3	suppression	0.002264601983376968	0.5608938784918547	1.0	0.7156635973835744	0.16658321503623447	0.5733420505185973	0.0	0.10382513661202186	replication	-0.714799715259593	0.714799715259593	0.044250754780046156	0.712535113276216	0.1699341501677852
F0206	5	suppression	0.059785227844134314	0.5561529967271027	0.8	0.7031863733539396	0.14969381645461696	0.5785008739616304	0.0	0.10819672131147541	none	-0.7624732370136222	0.7624732370136222	0.2446094254219341	0.7026880091694879	-0.05474239784639534
F0207	5	suppression	0.00563828565975788	0.537568903670471	1.0	0.6941562113731892	0.14963058084170763	0.6094803131853329	0.0	0.13442622950819672	outcome	-0.7744540226644816	0.7744540226644816	0.06588665744455162	0.7688157370047237	0.1698304635769335
F0208	5	suppression	1.036285510147561e-05	0.4938830960918524	1.0	0.7337650409825209	0.16259077266413555	0.561681312336083	0.0	0.10491803278688525	reversal	-0.8096985230758055	0.8096985230758055	0.08453193556830772	0.809688160220704	0.15309199643918697
F0209	5	suppression	0.012175492760413631	0.48392035578610654	0.8	0.727752553362431	0.16435849973459687	0.559254722521525	0.0	0.14426229508196722	rescue	-0.7413271276218817	0.7413271276218817	0.11406026638805374	0.7291516348614681	0.11514361266145394
F0210	5	suppression	0.019267365015058213	0.615598075942014	1.0	0.6957354546032107	0.15561980518938262	0.5776301149231162	0.0	0.09836065573770492	replication	-0.8321785432752762	0.8321785432752762	0.12760121805078034	0.812911178260218	0.08877502006283358
F0211	2	redirection	0.17103830621600416	0.284846369591337	1.0	0.6705754124042366	0.14210546388796094	0.5908418711946501	0.091083888728127	0.5573770491803278	none	0.005497572162681549	-0.005497572162681549	-0.3031217116188522	0.11380806337533286	0.284846369591337
F0212	2	persistent_loss	0.06033128624897066	0.6240592299526626	1.0	0.6592882396779016	0.153272172667544	0.5651631389900373	0.4638404441780355	0.5491803278688525	outcome	-0.563727943703692	0.563727943703692	-0.1867921984880887	0.6240592299526626	0.3979751334379476
F0213	2	redirection	0.11261615759460405	0.14279253823886118	1.0	0.728274842529395	0.15807275457036163	0.5675488753371788	0.06692183722035872	0.5327868852459017	reversal	0.030176380644257126	-0.030176380644257126	-0.15069935496068942	0.01676819715686157	0.14279253823886118
F0214	2	suppression	0.034177473906896905	0.41249764684535123	1.0	0.7050083921278374	0.1661906471778746	0.6193582954336168	0.4486454187621369	0.5245901639344263	rescue	-0.41249764684535123	0.41249764684535123	0.15520628169581113	0.3783201729384543	-0.04495608981045837
F0215	2	suppression	0.023964672400742182	0.50370360096442	1.0	0.71061815176362	0.14637014236515455	0.5607222562736631	0.6720600049067808	0.48360655737704916	replication	-0.50370360096442	0.50370360096442	0.06713195423042831	0.47973892856367784	0.21502132659840256
F0216	3	persistent_loss	0.03991097537503302	0.3903278136848199	1.0	0.7236501646239216	0.14827842580644043	0.5676959679030008	0.33172145875924397	0.48633879781420764	none	-0.35041683830978687	0.35041683830978687	-0.08976368920380705	0.3903278136848199	0.16373356595457556
F0217	3	persistent_loss	0.014657566307584718	0.14719535559850425	1.0	0.6691699452660022	0.15456736225913625	0.6499278540047656	0.2856848244714095	0.47540983606557374	outcome	-0.13253778929091953	0.13253778929091953	0.01745693815917532	0.14719535559850425	0.04972764916173851
F0218	3	suppression	0.04962213888768052	0.35648153491618756	1.0	0.7168688274988589	0.15978587517902348	0.5938831269334468	0.2424220634001939	0.47540983606557374	reversal	-0.35648153491618756	0.35648153491618756	0.1467145468773604	0.30685939602850704	-0.006987218812521581
F0219	3	delay	0.16411842385151001	0.19037664727214804	1.0	0.7165051018693004	0.15011913208975305	0.5997511516621725	0.4003100166604584	0.5792349726775956	rescue	-0.02625822342063802	0.02625822342063802	0.19037664727214804	-0.0047459072555763	-0.2685581198667772
F0220	3	suppression	0.011417562124164393	0.1781319121866195	1.0	0.7704519003129482	0.17012191635440038	0.562943660258848	0.2605263918821785	0.5409836065573771	replication	-0.1781319121866195	0.1781319121866195	0.01769774163496461	0.1667143500624551	0.12201320148829027
F0221	5	persistent_loss	0.08075028917592436	0.32609791869137755	1.0	0.6607656397047131	0.15261284569261077	0.5606833847170383	0.16589642483345413	0.5475409836065573	none	-0.2453476295154532	0.2453476295154532	-0.1715631208369214	0.32609791869137755	0.14421465059786562
F0222	5	suppression	0.01680082091741672	0.18543065119420574	1.0	0.7117390319509619	0.15882605558814167	0.5701897750136069	0.04184909856412522	0.521311475409836	outcome	-0.18543065119420574	0.18543065119420574	0.16862983027678902	0.15579437887880065	-0.07957980072895023
F0223	5	persistent_loss	0.07251852725297397	0.4761533692505368	1.0	0.6842572286215673	0.16084853724763368	0.6242935194012122	0.2469291109296442	0.4885245901639344	reversal	-0.40363484199756283	0.40363484199756283	-0.15322283158997543	0.4761533692505368	0.3093847363479137
F0224	5	suppression	0.10185347697521319	0.6055059968469222	1.0	0.7073783001856045	0.1565625899274447	0.5484357124519552	0.3856177972976059	0.5180327868852459	rescue	-0.6055059968469222	0.6055059968469222	0.26857759009633825	0.503652519871709	-0.02329846675464315
F0225	5	suppression	0.03327747791445629	0.45958822508129715	1.0	0.7128073021124457	0.15713982858574171	0.5944823785196223	0.3300867958428757	0.5311475409836065	replication	-0.45958822508129715	0.45958822508129715	0.05906155664876715	0.42631074716684086	0.14529327795158897
F0226	2	persistent_loss	0.08312073737439152	0.7307405465568345	1.0	0.17224383019311343	0.5694940318191334	0.9345574451019857	0.02022290865333487	0.0	none	-0.846232605398051	0.846232605398051	-0.18587150103742278	0.9293533427724425	0.4578522372979252
F0227	2	persistent_loss	0.10655489626921877	0.7819534972650699	1.0	0.14998695920879845	0.7143996123189552	0.9324761024770875	0.0	0.0	outcome	-0.8392327533503378	0.8392327533503378	-0.2289727096717798	0.9457876496195565	0.4893080659298362
F0228	2	persistent_loss	0.10959942162292535	0.6671544610271493	1.0	0.1505067566356877	0.6154900394362107	0.9400596950005525	0.0	0.0	reversal	-0.8266863223678365	0.8266863223678365	-0.24098814232601773	0.9362857439907618	0.4965399130791387
F0229	2	persistent_loss	0.12622630310345984	0.7446623917736708	1.0	0.15749314746738902	0.6603669170075407	0.9363804840890821	0.0	0.0	rescue	-0.7927437568595795	0.7927437568595795	-0.2926461421600148	0.9189700599630394	0.5472641438916926
F0230	2	persistent_loss	0.10522802810895915	0.7062603015677074	1.0	0.1497699024274539	0.580775832504079	0.9377776114030423	0.0	0.0	replication	-0.8500597297004304	0.8500597297004304	-0.2166729835705954	0.9552877578093896	0.47416191161553284
F0231	3	persistent_loss	0.12509957575533803	0.7023654118499257	1.0	0.1547695132212899	0.6527999725587998	0.9343234781012971	0.0	0.0	none	-0.8189870186511488	0.8189870186511488	-0.29022056231917776	0.9440865944064868	0.555595078154794
F0232	3	persistent_loss	0.09955196787681508	0.7502497521896048	1.0	0.15545253100078882	0.6891873552903929	0.9304382060001044	0.0	0.0	outcome	-0.8605456347443807	0.8605456347443807	-0.21774913157701725	0.9600976026211958	0.4918127790463751
F0233	3	persistent_loss	0.12556759851612487	0.7336032003590286	1.0	0.14366999764298435	0.6453614495042559	0.9341512433660277	0.0	0.0	reversal	-0.8317468943107806	0.8317468943107806	-0.26948464162386326	0.9573144928269055	0.521279618475178
F0234	3	persistent_loss	0.14985637729782098	0.6426731145867616	1.0	0.14445332659532079	0.6612909054417223	0.9357756779095493	0.0	0.0	rescue	-0.7988708939712726	0.7988708939712726	-0.32930894507755654	0.9487272712690936	0.5668510678646781
F0235	3	persistent_loss	0.12148683819994377	0.6994264087480314	1.0	0.16613951751673323	0.6595076858581744	0.9235903765939992	0.0	0.0	replication	-0.8302760457757777	0.8302760457757777	-0.2714707080728653	0.9517628839757215	0.5270735027902024
F0236	5	persistent_loss	0.11367678327586617	0.7201198078435306	1.0	0.1504034328176444	0.6549059042627043	0.9412772968757062	0.0	0.0	none	-0.8564806116955404	0.8564806116955404	-0.24299916459753237	0.9701573949714065	0.5119272959003944
F0237	5	persistent_loss	0.10419483188885859	0.6589249722352437	1.0	0.16076704939145522	0.6477776708013316	0.9350212314655638	0.0	0.0	outcome	-0.8540247727786094	0.8540247727786094	-0.23125684676820996	0.958219604667468	0.49431774702629966
F0238	5	persistent_loss	0.1079265067867804	0.7129288319229485	1.0	0.16618008798425335	0.6284131775149789	0.9359616624115485	0.0	0.0	reversal	-0.8579546541541393	0.8579546541541393	-0.23314910786104107	0.9658811609409197	0.501484171825036
F0239	5	persistent_loss	0.11794509383227902	0.728551932130225	1.0	0.16453230477743272	0.6948209902300224	0.9401439272306985	0.0	0.0	rescue	-0.8382838662715597	0.8382838662715597	-0.26128698126854855	0.9562289601038387	0.5209468179360276
F0240	5	persistent_loss	0.11646986409113835	0.716307080506766	1.0	0.14934161309517024	0.6120544226463045	0.9337333662988246	0.0	0.0	replication	-0.8480241536770409	0.8480241536770409	-0.24881464123835212	0.9644940177681792	0.5101853506068128
F0241	2	persistent_loss	0.08931870940987707	0.8058032315247898	1.0	0.15688917563950006	0.6264692580092536	0.9385424075683857	0.20580082062656868	0.10655737704918032	none	-0.7164845221149128	0.7164845221149128	-0.1737967128104855	0.8058032315247898	0.3797677217511008
F0242	2	persistent_loss	0.095703837912953	0.8288909412128352	1.0	0.1537235170633255	0.665179472256074	0.9419501305658788	0.09857539411579352	0.12295081967213115	outcome	-0.7331871032998822	0.7331871032998822	-0.20347825339448564	0.8288909412128352	0.4114500703051933
F0243	2	persistent_loss	0.09664635436558722	0.6677761995757774	1.0	0.15375700755729238	0.5651663061563204	0.9395464997256664	0.1674955246212334	0.09836065573770492	reversal	-0.4660310446347405	0.4660310446347405	-0.4950039625756563	0.6835788745133805	0.5869325201477933
F0244	2	persistent_loss	0.09916384280340718	0.8745212603067714	1.0	0.16303401622897637	0.5918505204445452	0.9292099193593857	0.34459712124192443	0.08196721311475409	rescue	-0.7753574175033642	0.7753574175033642	-0.16910115252759547	0.8745212603067714	0.3840284804033384
F0245	2	persistent_loss	0.09798924750676052	0.7661662214976278	1.0	0.1484468438456226	0.7110383764565236	0.9318686911313374	0.015324795009468706	0.11475409836065574	replication	-0.6931090469779073	0.6931090469779073	-0.1960286208412645	0.7910982944846678	0.3580778290976028
F0246	3	persistent_loss	0.08004733779168616	0.8222614316887692	1.0	0.15408481292266218	0.6941846701424146	0.9310364213252246	0.07253808745380019	0.13114754098360656	none	-0.742214093897083	0.742214093897083	-0.17058876356040908	0.8222614316887692	0.4178203881587317
F0247	3	persistent_loss	0.04571979010952165	0.8782026076774749	1.0	0.15568703656948424	0.6346410655509168	0.9378136315325394	0.29304496171639427	0.15300546448087432	outcome	-0.8324828175679533	0.8324828175679533	-0.10092223507080818	0.8782026076774749	0.38386026474982404
F0248	3	persistent_loss	0.17831911989215077	0.6629349057405649	1.0	0.15342627903928485	0.7040128404845388	0.9331896443348583	0.0	0.09836065573770492	reversal	-0.6304722195423234	0.6304722195423234	-0.3580236566277658	0.8087913394344741	0.5177505769400289
F0249	3	persistent_loss	0.07247676944483117	0.8886329042396608	1.0	0.1431486012383541	0.6012491951807665	0.939889830154036	0.25152411663654395	0.12568306010928962	rescue	-0.8161561347948296	0.8161561347948296	-0.14148422244792924	0.8886329042396608	0.39791431564795493
F0250	3	persistent_loss	0.1263178406073816	0.7470953350958861	1.0	0.14999673451450532	0.6745425475762912	0.9401322246685901	0.01687754820292231	0.12568306010928962	replication	-0.6840744299418943	0.6840744299418943	-0.2583478702863879	0.8103922705492759	0.4516062491555934
F0251	5	persistent_loss	0.09719515302017157	0.8604163839186263	1.0	0.16148484320191037	0.645027267277098	0.9395281877300979	0.057695017768964685	0.09836065573770492	none	-0.8211082815957809	0.8211082815957809	-0.21859766918378057	0.9183034346159524	0.4974493187660496
F0252	5	persistent_loss	0.09729398926312705	0.8276920058203429	1.0	0.1581437715329606	0.6655094681989286	0.9389809782672697	0.03220245791389975	0.14426229508196722	outcome	-0.7924270849110749	0.7924270849110749	-0.20947289087366283	0.889721074174202	0.4686780863193317
