scenario_id	n_blocks	n_pathways	n_windows	pathway_correlation	effect_size	artifact	n_perm	target_q	signal_modes	replicate	seed	method	exact_sign_permutation_resolution	fdp	family_wise_false_positive	power	onset_location_mae	peak_location_mae	false_e_promotion	false_e_demotion	non_e0_call_fraction	n_calls	n_false_calls	n_true_calls
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	17	20677881	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	18	20678890	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	18	20678890	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	18	20678890	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	19	20679899	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	19	20679899	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	19	20679899	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	20	20680908	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	20	20680908	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	20	20680908	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	21	20681917	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	21	20681917	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	21	20681917	family_wide_maxT_fwer	0.03125	1.0	1.0				0.02	0.0	0.02	1	1	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	22	20682926	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	22	20682926	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	22	20682926	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	23	20683935	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	23	20683935	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	23	20683935	family_wide_maxT_fwer	0.03125	1.0	1.0				0.02	0.0	0.02	1	1	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	24	20684944	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	24	20684944	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	24	20684944	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	25	20685953	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	25	20685953	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	25	20685953	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	26	20686962	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	26	20686962	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	26	20686962	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	27	20687971	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	27	20687971	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	27	20687971	family_wide_maxT_fwer	0.03125	1.0	1.0				0.02	0.0	0.02	1	1	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	28	20688980	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	28	20688980	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	28	20688980	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	29	20689989	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	29	20689989	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	29	20689989	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	30	20690998	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	30	20690998	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	30	20690998	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	31	20692007	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	31	20692007	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	31	20692007	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	32	20693016	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	32	20693016	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	32	20693016	family_wide_maxT_fwer	0.03125	1.0	1.0				0.02	0.0	0.02	1	1	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	33	20694025	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	33	20694025	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	33	20694025	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	34	20695034	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	34	20695034	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	34	20695034	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	35	20696043	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	35	20696043	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	35	20696043	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	36	20697052	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	36	20697052	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	36	20697052	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	37	20698061	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	37	20698061	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	37	20698061	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	38	20699070	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	38	20699070	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	38	20699070	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	39	20700079	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	39	20700079	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	39	20700079	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	40	20701088	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	40	20701088	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	40	20701088	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	41	20702097	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	41	20702097	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	41	20702097	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	42	20703106	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	42	20703106	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	42	20703106	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	43	20704115	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	43	20704115	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	43	20704115	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	44	20705124	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	44	20705124	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	44	20705124	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	45	20706133	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	45	20706133	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	45	20706133	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	46	20707142	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	46	20707142	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	46	20707142	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	47	20708151	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	47	20708151	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	47	20708151	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	48	20709160	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	48	20709160	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	48	20709160	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	49	20710169	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	49	20710169	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	49	20710169	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	50	20711178	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	50	20711178	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	50	20711178	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	51	20712187	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	51	20712187	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	51	20712187	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	52	20713196	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	52	20713196	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	52	20713196	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	53	20714205	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	53	20714205	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	53	20714205	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	54	20715214	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	54	20715214	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	54	20715214	family_wide_maxT_fwer	0.03125	1.0	1.0				0.02	0.0	0.02	1	1	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	55	20716223	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	55	20716223	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	55	20716223	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	56	20717232	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	56	20717232	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	56	20717232	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	57	20718241	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	57	20718241	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	57	20718241	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	58	20719250	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	58	20719250	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	58	20719250	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	59	20720259	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	59	20720259	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	59	20720259	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	60	20721268	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	60	20721268	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	60	20721268	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	61	20722277	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	61	20722277	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	61	20722277	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	62	20723286	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	62	20723286	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	62	20723286	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	63	20724295	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	63	20724295	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	63	20724295	family_wide_maxT_fwer	0.03125	1.0	1.0				0.02	0.0	0.02	1	1	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	64	20725304	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	64	20725304	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	64	20725304	family_wide_maxT_fwer	0.03125	1.0	1.0				0.02	0.0	0.02	1	1	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	65	20726313	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	65	20726313	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	65	20726313	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	66	20727322	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	66	20727322	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	66	20727322	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	67	20728331	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	67	20728331	per_event_max_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	67	20728331	family_wide_maxT_fwer	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
AW05	5	50	10	0.0	null	none	1000	0.1	activation;suppression;delay;loss;redirection	68	20729340	naive_selected_window_bh	0.03125	0.0	0.0				0.0	0.0	0.0	0	0	0
