protein_name	target_gene	n_cells	mean_score	control_mean_score	effect_size_vs_control	p_value	q_value	direction	block_support	direction_stability
CD29	TP53	554	0.005417819616993667	-0.0021103112350893535	0.0075281308520830205	0.7711376382840694	0.9162420077793544	up	0.6666666666666666	0.6666666666666666
CD29	TPP1	562	0.011703448994262441	-0.0021103112350893535	0.013813760229351796	0.580359604881808	0.8289353366293676	up	1.0	1.0
CD29	TPRKB	172	0.2150902955759688	-0.0021103112350893535	0.21720060681105813	0.00034749901217417977	0.0071237297495706856	up	1.0	1.0
CD29	TRIM22	450	0.03310468079926731	-0.0021103112350893535	0.035214992034356664	0.2254978669206645	0.5585306446523617	up	0.6666666666666666	0.6666666666666666
CD29	TSC22D3	681	0.002411491151477244	-0.0021103112350893535	0.004521802386566597	0.8416678552215673	0.9454351250434043	up	0.6666666666666666	0.6666666666666666
CD29	TTLL1	673	-0.010456807203729034	-0.0021103112350893535	-0.008346495968639681	0.7283380921316638	0.9082270526556901	down	0.6666666666666666	0.6666666666666666
CD29	TXNDC17	498	-0.12124999457714977	-0.0021103112350893535	-0.11913968334206042	7.620804822327736e-06	0.0003124529977154372	down	1.0	1.0
CD29	TYR	665	0.029948601797529485	-0.0021103112350893535	0.03205891303261884	0.2072716730372203	0.531133662157877	up	0.6666666666666666	0.6666666666666666
CD29	UBA52	42	-0.04752984014075895	-0.0021103112350893535	-0.045419528905669596	0.6524427350148764	0.8770541683806535	down	0.6666666666666666	0.6666666666666666
CD29	UBC	226	0.016136050270139257	-0.0021103112350893535	0.01824636150522861	0.6403264653903769	0.8655271584977562	up	0.6666666666666666	0.6666666666666666
CD29	UCN2	473	-0.03997353706967919	-0.0021103112350893535	-0.037863225834589835	0.16549808660444307	0.46264237846242035	down	0.6666666666666666	0.6666666666666666
CD29	UQCRFS1	299	0.10202344570852308	-0.0021103112350893535	0.10413375694361243	0.0029151402472408073	0.037743394780065186	up	1.0	1.0
CD29	UQCRH	216	0.02915582789617667	-0.0021103112350893535	0.031266139131266024	0.48571472785665704	0.743579295364207	up	0.6666666666666666	0.6666666666666666
CD29	VAT1	425	0.021928439215277578	-0.0021103112350893535	0.024038750450366932	0.40897793295191165	0.7035564440990928	up	0.6666666666666666	0.6666666666666666
CD29	VDAC2	595	0.03275163417930454	-0.0021103112350893535	0.03486194541439389	0.16525997780130877	0.46264237846242035	up	1.0	1.0
CD29	WBP2	605	0.03909412189520592	-0.0021103112350893535	0.04120443313029527	0.08213671091070476	0.30157658035870705	up	1.0	1.0
CD29	WNT7A	606	0.007951904315745864	-0.0021103112350893535	0.010062215550835217	0.6944400708430776	0.8944097247507701	up	0.3333333333333333	0.3333333333333333
CD29	XAGE1A	403	0.0145630898588923	-0.0021103112350893535	0.016673401093981653	0.5685620999260228	0.8179314419988397	up	0.6666666666666666	0.6666666666666666
CD29	control	34577	-0.0021103112350893535	-0.0021103112350893535	0.0	1.0	1.0	flat		
CD309	A2M	1331	-0.018275474633674803	-0.0010339022115077772	-0.017241572422167027	0.2795806769391045	0.8792199283825263	down	0.6666666666666666	0.6666666666666666
CD309	ACSL3	596	0.01126403808668742	-0.0010339022115077772	0.012297940298195198	0.5855797513534013	0.9296003152724005	up	0.6666666666666666	0.6666666666666666
CD309	ACTA2	1458	-0.012637014917355603	-0.0010339022115077772	-0.011603112705847827	0.441068037386823	0.88382299145826	down	0.6666666666666666	0.6666666666666666
CD309	AEBP1	1302	0.014939469012336363	-0.0010339022115077772	0.01597337122384414	0.3231643098183026	0.8792199283825263	up	1.0	1.0
CD309	AGA	1116	-0.02608748345037007	-0.0010339022115077772	-0.025053581238862293	0.13203603341318815	0.6528514786322439	down	0.6666666666666666	0.6666666666666666
CD309	AHCY	88	-0.008064093142980054	-0.0010339022115077772	-0.007030190931472277	0.9214846132450166	0.981826080438603	down	0.3333333333333333	0.3333333333333333
CD309	AHNAK	1058	-0.012802982377446308	-0.0010339022115077772	-0.011769080165938531	0.4981557953433421	0.9296003152724005	down	0.6666666666666666	0.6666666666666666
CD309	APOC2	1137	-0.015883154573632555	-0.0010339022115077772	-0.014849252362124778	0.3861876687623139	0.88382299145826	down	0.6666666666666666	0.6666666666666666
CD309	APOD	1113	0.028771917806424338	-0.0010339022115077772	0.029805820017932114	0.1037200932873799	0.6528514786322439	up	1.0	1.0
CD309	APOE	1127	0.0006571563607424244	-0.0010339022115077772	0.0016910585722502017	0.9240544305565018	0.981826080438603	up	0.6666666666666666	0.6666666666666666
CD309	ARMC6	907	0.018592163647379065	-0.0010339022115077772	0.01962606585888684	0.3004440016181643	0.8792199283825263	up	0.6666666666666666	0.6666666666666666
CD309	ATP1A1	47	0.028017774563356093	-0.0010339022115077772	0.02905167677486387	0.7429777313749681	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	ATP1B1	1122	0.002714030042283504	-0.0010339022115077772	0.0037479322537912812	0.8257013786829986	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	ATP5MD	610	0.012420772974943038	-0.0010339022115077772	0.013454675186450816	0.5274053823364621	0.9296003152724005	up	0.6666666666666666	0.6666666666666666
CD309	B2M	1379	-0.024325149662990844	-0.0010339022115077772	-0.023291247451483067	0.12679201758857406	0.6528514786322439	down	1.0	1.0
CD309	BOLA2	683	0.02770848186099576	-0.0010339022115077772	0.028742384072503537	0.26888247120357295	0.8792199283825263	up	0.6666666666666666	0.6666666666666666
CD309	BOLA2B	678	0.0006428358106262186	-0.0010339022115077772	0.0016767380221339957	0.9417270742742073	0.9899259035530263	up	0.3333333333333333	0.3333333333333333
CD309	BZW2	973	-0.016541694600133425	-0.0010339022115077772	-0.015507792388625648	0.39287581752468836	0.88382299145826	down	0.6666666666666666	0.6666666666666666
CD309	C19orf48	1126	-0.014255473923869935	-0.0010339022115077772	-0.013221571712362157	0.43811356139588953	0.88382299145826	down	0.6666666666666666	0.6666666666666666
CD309	C1QBP	673	0.04705300972622498	-0.0010339022115077772	0.04808691193773276	0.03401835980297691	0.418425825576616	up	1.0	1.0
CD309	C6orf226	1015	0.0008080969705932079	-0.0010339022115077772	0.001841999182100985	0.9207587696455095	0.981826080438603	up	0.6666666666666666	0.6666666666666666
CD309	CCND1	643	0.035215622683245115	-0.0010339022115077772	0.036249524894752895	0.12251668580476434	0.6528514786322439	up	1.0	1.0
CD309	CCND2	1015	0.00476080827380815	-0.0010339022115077772	0.005794710485315927	0.74973896179612	0.9617556013834069	up	0.3333333333333333	0.3333333333333333
CD309	CCR10	988	-0.010663844262870608	-0.0010339022115077772	-0.00962994205136283	0.5870091792763259	0.9296003152724005	down	0.6666666666666666	0.6666666666666666
CD309	CCT3	190	-0.013490855554184535	-0.0010339022115077772	-0.012456953342676758	0.7679843042781086	0.9617556013834069	down	0.3333333333333333	0.3333333333333333
CD309	CCT6A	56	-0.11400486375564012	-0.0010339022115077772	-0.11297096154413235	0.07843981465225401	0.6515451793096169	down	1.0	1.0
CD309	CD151	998	-0.0053461138029369994	-0.0010339022115077772	-0.004312211591429222	0.8068884177982272	0.9617556013834069	down	0.3333333333333333	0.3333333333333333
CD309	CD274	1222	-0.010903723288976803	-0.0010339022115077772	-0.009869821077469025	0.5451159523209643	0.9296003152724005	down	0.3333333333333333	0.3333333333333333
CD309	CD44	1193	-0.05043070994602709	-0.0010339022115077772	-0.04939680773451931	0.0012558198469073906	0.03861646029240226	down	1.0	1.0
CD309	CD47	1033	0.026778124292906436	-0.0010339022115077772	0.027812026504414212	0.12541176209731777	0.6528514786322439	up	1.0	1.0
CD309	CD58	1166	-0.005555150709904174	-0.0010339022115077772	-0.0045212484983963965	0.7768487364972319	0.9617556013834069	down	0.3333333333333333	0.3333333333333333
CD309	CD59	1238	0.009855780050719888	-0.0010339022115077772	0.010889682262227664	0.5105587230919857	0.9296003152724005	up	0.6666666666666666	0.6666666666666666
CD309	CD63	864	-0.007350526718452854	-0.0010339022115077772	-0.006316624506945077	0.7502790884260466	0.9617556013834069	down	0.6666666666666666	0.6666666666666666
CD309	CDC123	320	-0.03492483518397732	-0.0010339022115077772	-0.03389093297246954	0.25875372217348647	0.8792199283825263	down	1.0	1.0
CD309	CDH19	1175	-0.0003871026530143966	-0.0010339022115077772	0.0006467995584933807	0.9691202936524155	0.9899259035530263	up	0.6666666666666666	0.6666666666666666
CD309	CDK4	828	0.004726580651401786	-0.0010339022115077772	0.005760482862909563	0.7663892857622676	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	CDK6	414	0.03634797164041091	-0.0010339022115077772	0.03738187385191869	0.20383889732130678	0.7835057615787729	up	0.6666666666666666	0.6666666666666666
CD309	CDKN1A	1049	-0.019137320936727452	-0.0010339022115077772	-0.018103418725219676	0.2751875093226306	0.8792199283825263	down	0.6666666666666666	0.6666666666666666
CD309	CDKN2A	888	-0.0049875037747077605	-0.0010339022115077772	-0.003953601563199983	0.8350071872040312	0.9617556013834069	down	0.6666666666666666	0.6666666666666666
CD309	CDKN2B	983	0.0006116343100268298	-0.0010339022115077772	0.0016455365215346071	0.9259497994380321	0.981826080438603	up	0.6666666666666666	0.6666666666666666
CD309	CGAS	767	-0.0019605842170754774	-0.0010339022115077772	-0.0009266820055677002	0.9633548310633833	0.9899259035530263	down	0.3333333333333333	0.3333333333333333
CD309	CHCHD2	1016	0.03998954369575516	-0.0010339022115077772	0.04102344590726294	0.023985707423198253	0.3933656017404514	up	1.0	1.0
CD309	CITED1	1109	-0.006140638929135076	-0.0010339022115077772	-0.0051067367176272985	0.7670191800214503	0.9617556013834069	down	0.3333333333333333	0.3333333333333333
CD309	CKS1B	965	0.05290434919304722	-0.0010339022115077772	0.053938251404555	0.007903328061776509	0.1944218703197021	up	0.6666666666666666	0.6666666666666666
CD309	CMSS1	995	-0.020488923839953946	-0.0010339022115077772	-0.01945502162844617	0.2631723589933173	0.8792199283825263	down	0.6666666666666666	0.6666666666666666
CD309	CORO1A	898	0.029478236605444363	-0.0010339022115077772	0.03051213881695214	0.12984782600542072	0.6528514786322439	up	0.6666666666666666	0.6666666666666666
CD309	CSPG4	1195	0.015397615598849584	-0.0010339022115077772	0.01643151781035736	0.32335556150202793	0.8792199283825263	up	1.0	1.0
CD309	CST3	690	-0.009092033041184161	-0.0010339022115077772	-0.008058130829676383	0.7116006624373427	0.9617556013834069	down	0.6666666666666666	0.6666666666666666
CD309	CTPS1	421	0.07014318067660535	-0.0010339022115077772	0.07117708288811313	0.01611665978629041	0.3049767928790339	up	1.0	1.0
CD309	CTSA	947	-0.008307891928740662	-0.0010339022115077772	-0.007273989717232885	0.676569895886552	0.9617556013834069	down	0.3333333333333333	0.3333333333333333
CD309	CTSB	1086	0.004468126984961863	-0.0010339022115077772	0.00550202919646964	0.7433051855219991	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	CTSD	1217	-0.008175714553250895	-0.0010339022115077772	-0.007141812341743118	0.6567172150674955	0.9617556013834069	down	0.3333333333333333	0.3333333333333333
CD309	CTSL	923	-0.012716969882989922	-0.0010339022115077772	-0.011683067671482146	0.5233938168188309	0.9296003152724005	down	0.6666666666666666	0.6666666666666666
CD309	CTSO	1050	-0.0035588985846463773	-0.0010339022115077772	-0.0025249963731386	0.880154446761809	0.980029285812312	down	0.6666666666666666	0.6666666666666666
CD309	CXCR4	842	-0.013747939586900716	-0.0010339022115077772	-0.01271403737539294	0.5188040369781092	0.9296003152724005	down	0.6666666666666666	0.6666666666666666
CD309	CYP27A1	946	-0.021524019078042272	-0.0010339022115077772	-0.020490116866534496	0.24794184953254836	0.8792199283825263	down	0.6666666666666666	0.6666666666666666
CD309	DAG1	849	0.04009513155636478	-0.0010339022115077772	0.04112903376787256	0.03803060950578999	0.4455014256392542	up	1.0	1.0
CD309	DDR1	892	-0.009573051602234334	-0.0010339022115077772	-0.008539149390726558	0.643170631877608	0.9589089420720701	down	0.6666666666666666	0.6666666666666666
CD309	DDX17	762	0.020478428970113847	-0.0010339022115077772	0.021512331181621623	0.2874384445758808	0.8792199283825263	up	1.0	1.0
CD309	DDX39A	623	0.01255104162318008	-0.0010339022115077772	0.013584943834687856	0.5538206515972202	0.9296003152724005	up	0.6666666666666666	0.6666666666666666
CD309	DLL3	905	-0.015743466028465335	-0.0010339022115077772	-0.014709563816957559	0.4086321017855188	0.88382299145826	down	0.3333333333333333	0.3333333333333333
CD309	DNAJC9	46	-0.046454265083778847	-0.0010339022115077772	-0.04542036287227107	0.5215674995885464	0.9296003152724005	down	1.0	1.0
CD309	DNMT1	342	0.0541440531361042	-0.0010339022115077772	0.05517795534761198	0.09406041489766259	0.6528514786322439	up	1.0	1.0
CD309	E2F1	602	0.03249926125054557	-0.0010339022115077772	0.03353316346205335	0.17082956806328678	0.7372644516415535	up	0.6666666666666666	0.6666666666666666
CD309	EEA1	761	0.0028036237722179683	-0.0010339022115077772	0.0038375259837257454	0.8460838881825861	0.9635955393190564	up	0.6666666666666666	0.6666666666666666
CD309	EEF1G	188	0.0882903712956177	-0.0010339022115077772	0.08932427350712548	0.0934142298121844	0.6528514786322439	up	0.6666666666666666	0.6666666666666666
CD309	EIF2S3	50	-0.08685604748780765	-0.0010339022115077772	-0.08582214527629987	0.31536585168106895	0.8792199283825263	down	1.0	1.0
CD309	EIF3K	778	0.0032528461384940003	-0.0010339022115077772	0.0042867483500017775	0.8330913568841346	0.9617556013834069	up	0.3333333333333333	0.3333333333333333
CD309	EIF4A1	133	-0.018350555079976717	-0.0010339022115077772	-0.01731665286846894	0.726396313366301	0.9617556013834069	down	0.6666666666666666	0.6666666666666666
CD309	EMP1	942	-0.02039718734055592	-0.0010339022115077772	-0.019363285129048145	0.270588626442554	0.8792199283825263	down	1.0	1.0
CD309	ENPP1	848	-0.020380347462488846	-0.0010339022115077772	-0.01934644525098107	0.28316819774697316	0.8792199283825263	down	0.6666666666666666	0.6666666666666666
CD309	EVA1A	812	-0.03718906132018206	-0.0010339022115077772	-0.03615515910867428	0.052984220134789935	0.5430882563815969	down	0.6666666666666666	0.6666666666666666
CD309	FARSA	73	0.09362007142945589	-0.0010339022115077772	0.09465397364096366	0.25230263097496747	0.8792199283825263	up	1.0	1.0
CD309	FBL	327	-0.017518682852269426	-0.0010339022115077772	-0.01648478064076165	0.556053585701847	0.9296003152724005	down	0.6666666666666666	0.6666666666666666
CD309	FBXO32	1037	-0.044361476590782385	-0.0010339022115077772	-0.043327574379274605	0.013166459547477204	0.28447208521202016	down	1.0	1.0
CD309	FGFR1	1182	0.00880006595443275	-0.0010339022115077772	0.009833968165940527	0.5544053344445163	0.9296003152724005	up	0.6666666666666666	0.6666666666666666
CD309	FKBP4	690	0.009553295608224759	-0.0010339022115077772	0.010587197819732535	0.6200115986753796	0.9532384545213877	up	0.3333333333333333	0.3333333333333333
CD309	FMN1	1015	0.03883691177255173	-0.0010339022115077772	0.03987081398405951	0.03326191647209135	0.418425825576616	up	1.0	1.0
CD309	FOS	721	0.016430730895452415	-0.0010339022115077772	0.01746463310696019	0.4347421579297799	0.88382299145826	up	0.6666666666666666	0.6666666666666666
CD309	FOXM1	263	0.13690244345566657	-0.0010339022115077772	0.13793634566717436	0.0010705522016516097	0.03762226308661371	up	1.0	1.0
CD309	FRZB	674	0.006232084728162423	-0.0010339022115077772	0.0072659869396702005	0.7441199381327307	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	FSTL3	1038	0.013338640240562123	-0.0010339022115077772	0.014372542452069901	0.4153764883240939	0.88382299145826	up	0.6666666666666666	0.6666666666666666
CD309	FTH1	126	0.0002750539582356059	-0.0010339022115077772	0.001308956169743383	0.977853636436526	0.9899259035530263	up	0.3333333333333333	0.3333333333333333
CD309	GAA	897	-0.015314626154101044	-0.0010339022115077772	-0.014280723942593266	0.43087860080870055	0.88382299145826	down	0.6666666666666666	0.6666666666666666
CD309	GAS5	866	0.03515079626484042	-0.0010339022115077772	0.0361846984763482	0.07241018575835428	0.6515451793096169	up	1.0	1.0
CD309	GPATCH4	635	-0.026933250245651352	-0.0010339022115077772	-0.025899348034143576	0.22081539734563388	0.8357013499542452	down	1.0	1.0
CD309	GPI	147	0.07001753670885467	-0.0010339022115077772	0.07105143892036245	0.1474753949421594	0.6802977308864054	up	0.6666666666666666	0.6666666666666666
CD309	GPNMB	802	-0.005817355690268614	-0.0010339022115077772	-0.0047834534787608365	0.8082149987159374	0.9617556013834069	down	0.6666666666666666	0.6666666666666666
CD309	GRN	800	-0.03421159227768667	-0.0010339022115077772	-0.03317769006617889	0.07926089170020505	0.6515451793096169	down	1.0	1.0
CD309	GSEC	426	0.06111611045300774	-0.0010339022115077772	0.06215001266451552	0.028905662152082037	0.41828193467130476	up	1.0	1.0
CD309	GSN	952	0.00758143934234491	-0.0010339022115077772	0.008615341553852688	0.6326184625345428	0.9589089420720701	up	1.0	1.0
CD309	HASPIN	495	-0.01332771689698744	-0.0010339022115077772	-0.012293814685479663	0.6238674438127781	0.9532384545213877	down	0.6666666666666666	0.6666666666666666
CD309	HLA-A	978	0.027002369126038164	-0.0010339022115077772	0.02803627133754594	0.1316336608223179	0.6528514786322439	up	1.0	1.0
CD309	HLA-B	558	-0.020078648325860912	-0.0010339022115077772	-0.019044746114353136	0.40908022343784556	0.88382299145826	down	0.6666666666666666	0.6666666666666666
CD309	HLA-C	636	0.007714557473789153	-0.0010339022115077772	0.00874845968529693	0.7053563295133707	0.9617556013834069	up	0.3333333333333333	0.3333333333333333
CD309	HLA-DRB5	1031	0.004072934756871383	-0.0010339022115077772	0.00510683696837916	0.7793985818580846	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	HLA-E	755	0.006086504282755501	-0.0010339022115077772	0.007120406494263278	0.7395147418057948	0.9617556013834069	up	1.0	1.0
CD309	HLA-F	884	-0.006388075756099695	-0.0010339022115077772	-0.005354173544591918	0.7732922807954248	0.9617556013834069	down	0.3333333333333333	0.3333333333333333
CD309	HLA-H	851	-0.011473571095361847	-0.0010339022115077772	-0.010439668883854069	0.571123196639838	0.9296003152724005	down	0.3333333333333333	0.3333333333333333
CD309	HNRNPA1	659	-0.0022845236843810845	-0.0010339022115077772	-0.0012506214728733073	0.9532913669488968	0.9899259035530263	down	0.3333333333333333	0.3333333333333333
CD309	HNRNPC	218	0.01999288796098107	-0.0010339022115077772	0.021026790172488846	0.5652423013849911	0.9296003152724005	up	0.3333333333333333	0.3333333333333333
CD309	HSPA1A	717	0.015114508809452866	-0.0010339022115077772	0.016148411020960644	0.43096908747398643	0.88382299145826	up	0.6666666666666666	0.6666666666666666
CD309	IDH2	965	0.012631844631408099	-0.0010339022115077772	0.013665746842915875	0.44191149572913	0.88382299145826	up	0.6666666666666666	0.6666666666666666
CD309	IDI2-AS1	821	0.033332001325218054	-0.0010339022115077772	0.034365903536725834	0.0950347822523939	0.6528514786322439	up	1.0	1.0
CD309	IFNGR1	907	-0.07890155052447993	-0.0010339022115077772	-0.07786764831297216	3.322427687411924e-06	0.00020432930277583332	down	1.0	1.0
CD309	IFNGR2	1203	-0.07576331849994679	-0.0010339022115077772	-0.07472941628843902	2.690475587758581e-07	2.2061899819620366e-05	down	0.6666666666666666	0.6666666666666666
CD309	ILF2	169	0.11409563848605164	-0.0010339022115077772	0.11512954069755942	0.027772999682390262	0.41828193467130476	up	1.0	1.0
CD309	IRF3	799	-0.008291363098773047	-0.0010339022115077772	-0.007257460887265269	0.7142963948109134	0.9617556013834069	down	0.3333333333333333	0.3333333333333333
CD309	IRF4	687	0.0373577687053023	-0.0010339022115077772	0.03839167091681008	0.08155999160949486	0.6515451793096169	up	0.6666666666666666	0.6666666666666666
CD309	ISYNA1	575	0.01894158970977189	-0.0010339022115077772	0.019975491921279665	0.3722030752175707	0.88382299145826	up	1.0	1.0
CD309	ITGA3	769	-0.011477557290298613	-0.0010339022115077772	-0.010443655078790835	0.6030683172167909	0.9389544685780415	down	0.6666666666666666	0.6666666666666666
CD309	JAK1	1026	-0.09727502510536683	-0.0010339022115077772	-0.09624112289385905	1.2659158584352056e-10	3.114153011750606e-08	down	1.0	1.0
CD309	JAK2	1120	-0.08403090573500781	-0.0010339022115077772	-0.08299700352350003	1.6258498663430723e-08	1.999795335601979e-06	down	1.0	1.0
CD309	JMJD7	918	-0.017084582396556684	-0.0010339022115077772	-0.016050680185048908	0.4028593103910183	0.88382299145826	down	0.6666666666666666	0.6666666666666666
CD309	JPT1	533	-0.023135740051134352	-0.0010339022115077772	-0.022101837839626576	0.36059320671231965	0.88382299145826	down	0.6666666666666666	0.6666666666666666
CD309	KCNN4	813	0.018639604112663518	-0.0010339022115077772	0.019673506324171294	0.32523989220654426	0.8792199283825263	up	1.0	1.0
CD309	KDR	831	-0.0579759339448292	-0.0010339022115077772	-0.05694203173332142	0.0009165096646788339	0.03757689625183219	down	1.0	1.0
CD309	KLF4	731	0.019811294404178597	-0.0010339022115077772	0.020845196615686373	0.3313774336620138	0.88382299145826	up	0.3333333333333333	0.3333333333333333
CD309	LAMP2	838	-0.01356834462927395	-0.0010339022115077772	-0.012534442417766172	0.4864287498700728	0.9296003152724005	down	0.3333333333333333	0.3333333333333333
CD309	LCP1	879	-0.012913768401003313	-0.0010339022115077772	-0.011879866189495537	0.5202982399076179	0.9296003152724005	down	1.0	1.0
CD309	LEF1-AS1	860	0.01715276072328603	-0.0010339022115077772	0.018186662934793808	0.3474665383131934	0.88382299145826	up	0.6666666666666666	0.6666666666666666
CD309	LGALS3	646	-0.001811729906973452	-0.0010339022115077772	-0.0007778276954656749	0.9708283049643776	0.9899259035530263	down	1.0	1.0
CD309	LGALS3BP	647	-0.0035049556001875083	-0.0010339022115077772	-0.002471053388679731	0.9008754355911561	0.981826080438603	down	0.3333333333333333	0.3333333333333333
CD309	LINC00518	829	-0.004417813182160802	-0.0010339022115077772	-0.0033839109706530245	0.8557083713910754	0.9656158686339659	down	0.6666666666666666	0.6666666666666666
CD309	LRPAP1	795	0.015684746881123392	-0.0010339022115077772	0.01671864909263117	0.40653594935919946	0.88382299145826	up	0.6666666666666666	0.6666666666666666
CD309	LRRC75A-AS1	512	-0.009211252087925212	-0.0010339022115077772	-0.008177349876417436	0.7259693529035851	0.9617556013834069	down	0.3333333333333333	0.3333333333333333
CD309	LY96	789	0.011808626991755495	-0.0010339022115077772	0.012842529203263273	0.5202510581885154	0.9296003152724005	up	1.0	1.0
CD309	MC1R	728	-0.007719497742069416	-0.0010339022115077772	-0.006685595530561639	0.7293696333858503	0.9617556013834069	down	0.6666666666666666	0.6666666666666666
CD309	MDH2	585	-0.014940470955129492	-0.0010339022115077772	-0.013906568743621714	0.53150809517417	0.9296003152724005	down	0.3333333333333333	0.3333333333333333
CD309	MFGE8	985	5.150302110179201e-05	-0.0010339022115077772	0.0010854052326095692	0.9505229197189929	0.9899259035530263	up	0.3333333333333333	0.3333333333333333
CD309	MIA	750	-0.026842276044641712	-0.0010339022115077772	-0.025808373833133936	0.19130630442195737	0.7590540465774437	down	0.6666666666666666	0.6666666666666666
CD309	MRPL47	392	0.0034562426823983843	-0.0010339022115077772	0.0044901448939061615	0.8786344996527462	0.980029285812312	up	0.6666666666666666	0.6666666666666666
CD309	MT2A	539	-0.013996450980535636	-0.0010339022115077772	-0.01296254876902786	0.5928022968685205	0.9296003152724005	down	0.6666666666666666	0.6666666666666666
CD309	MYC	185	-0.010304174336157159	-0.0010339022115077772	-0.00927027212464938	0.8008968246062401	0.9617556013834069	down	0.0	0.0
CD309	NACA	95	-0.007167926512318708	-0.0010339022115077772	-0.006134024300810931	0.9025785433617475	0.981826080438603	down	0.6666666666666666	0.6666666666666666
CD309	NCL	165	0.04465453112804205	-0.0010339022115077772	0.04568843333954983	0.530091215953	0.9296003152724005	up	0.6666666666666666	0.6666666666666666
CD309	NDUFA13	359	-0.017018641465967214	-0.0010339022115077772	-0.015984739254459437	0.5573850871312933	0.9296003152724005	down	1.0	1.0
CD309	NEAT1	616	0.01700301291424645	-0.0010339022115077772	0.018036915125754227	0.42118955395235746	0.88382299145826	up	1.0	1.0
CD309	NGFR	607	-0.0006898641836998289	-0.0010339022115077772	0.0003440380278079483	0.9873845629769458	0.9914147040503211	up	0.3333333333333333	0.3333333333333333
CD309	NME1	625	-0.01387855760687856	-0.0010339022115077772	-0.012844655395370781	0.5412085992411477	0.9296003152724005	down	0.3333333333333333	0.3333333333333333
CD309	NMRK1	753	0.01808670614399068	-0.0010339022115077772	0.019120608355498458	0.36710710256489043	0.88382299145826	up	0.6666666666666666	0.6666666666666666
CD309	NOLC1	290	0.010018740724092791	-0.0010339022115077772	0.011052642935600567	0.7198982284668877	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	NONO	610	0.02359223001959601	-0.0010339022115077772	0.024626132231103787	0.32269066067921637	0.8792199283825263	up	0.6666666666666666	0.6666666666666666
CD309	NPC1	802	-0.004622307635975866	-0.0010339022115077772	-0.0035884054244680885	0.8535244637429169	0.9656158686339659	down	0.3333333333333333	0.3333333333333333
CD309	NPC2	724	0.003892030769159193	-0.0010339022115077772	0.00492593298066697	0.8106506937620688	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	NSG1	701	0.011031921394613285	-0.0010339022115077772	0.012065823606121063	0.5651878367638824	0.9296003152724005	up	0.6666666666666666	0.6666666666666666
CD309	NT5E	904	0.019999989299653076	-0.0010339022115077772	0.021033891511160852	0.2637382692063723	0.8792199283825263	up	1.0	1.0
CD309	NUP50-AS1	688	0.022132741532610373	-0.0010339022115077772	0.02316664374411815	0.30203455940776763	0.8792199283825263	up	1.0	1.0
CD309	P2RX4	323	0.014899191927001613	-0.0010339022115077772	0.01593309413850939	0.5932815020234425	0.9296003152724005	up	0.3333333333333333	0.3333333333333333
CD309	PABPC1	226	0.0026879403561022816	-0.0010339022115077772	0.0037218425676100587	0.9172403700163102	0.981826080438603	up	0.6666666666666666	0.6666666666666666
CD309	PAICS	229	0.046002719437035294	-0.0010339022115077772	0.047036621648543074	0.20293405316395788	0.7835057615787729	up	0.6666666666666666	0.6666666666666666
CD309	PET100	322	0.012841459792342432	-0.0010339022115077772	0.01387536200385021	0.6601575279976584	0.9617556013834069	up	0.3333333333333333	0.3333333333333333
CD309	PFDN4	718	0.033358567728611864	-0.0010339022115077772	0.034392469940119644	0.11306461965863336	0.6528514786322439	up	0.6666666666666666	0.6666666666666666
CD309	PFN1	331	-0.04824105539063066	-0.0010339022115077772	-0.04720715317912288	0.0821052868235696	0.6515451793096169	down	1.0	1.0
CD309	PIK3IP1	605	-0.01386140924505346	-0.0010339022115077772	-0.012827507033545682	0.5428463392359884	0.9296003152724005	down	0.6666666666666666	0.6666666666666666
CD309	POLD2	149	0.11533099566983296	-0.0010339022115077772	0.11636489788134073	0.01387668708351318	0.28447208521202016	up	1.0	1.0
CD309	PPA1	121	0.042880464118492626	-0.0010339022115077772	0.043914366330000405	0.3816449432119903	0.88382299145826	up	0.3333333333333333	0.3333333333333333
CD309	PPIA	603	-0.010496759751504756	-0.0010339022115077772	-0.00946285753999698	0.6731485327431346	0.9617556013834069	down	0.6666666666666666	0.6666666666666666
CD309	PRELID3B	100	0.01330079759745705	-0.0010339022115077772	0.014334699808964829	0.7773982504233568	0.9617556013834069	up	0.6666666666666666	0.6666666666666666
CD309	PROS1	569	0.03571283949978741	-0.0010339022115077772	0.03674674171129519	0.1212527919989497	0.6528514786322439	up	1.0	1.0
CD309	PSAP	836	-0.011534615968761723	-0.0010339022115077772	-0.010500713757253945	0.5880939175774957	0.9296003152724005	down	0.6666666666666666	0.6666666666666666
CD309	PSMB8-AS1	604	-0.0014017906872763038	-0.0010339022115077772	-0.0003678884757685266	0.9863510642081655	0.9914147040503211	down	0.6666666666666666	0.6666666666666666
