axis	target_gene	n_cells	mean_score	control_mean_score	effect_size_vs_control	p_value	q_value	direction	block_support	direction_stability
ifn_jak_stat_response	RPSA	331	0.05697316462964013	0.007472896978310814	0.04950026765132932	0.03483945119805033	0.45107921024844105	up	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	RRS1	195	0.01709502619129996	0.007472896978310814	0.009622129212989147	0.7075542409124241	0.9517801403566981	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	RTP4	822	0.0007661009828968282	0.007472896978310814	-0.006706795995413985	0.627101128183072	0.9216777438226263	down	1.0	1.0
ifn_jak_stat_response	RUVBL2	66	0.03833597374654764	0.007472896978310814	0.030863076768236825	0.5167429462842793	0.8531460723888101	up	1.0	1.0
ifn_jak_stat_response	S100A6	648	-0.000701567720861164	0.007472896978310814	-0.008174464699171978	0.6264590198688922	0.9216777438226263	down	1.0	1.0
ifn_jak_stat_response	S100B	682	-0.016380339766331742	0.007472896978310814	-0.023853236744642556	0.09710124620598515	0.6632205821590349	down	1.0	1.0
ifn_jak_stat_response	SAE1	94	0.04071568243061951	0.007472896978310814	0.033242785452308694	0.38512426556542856	0.80240816497518	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	SAT1	605	-0.027100120090124868	0.007472896978310814	-0.034573017068435685	0.031060852478015846	0.4244983171995499	down	1.0	1.0
ifn_jak_stat_response	SCARB2	645	-0.005373739008909535	0.007472896978310814	-0.01284663598722035	0.44264462538678784	0.812327498660038	down	1.0	1.0
ifn_jak_stat_response	SDC3	753	0.023058424671793986	0.007472896978310814	0.015585527693483172	0.2791079201185769	0.7628949816574435	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	SDCBP	683	0.0034709741040959423	0.007472896978310814	-0.004001922874214872	0.7866427837798813	0.9612151376782357	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	SEC11C	656	-0.00031539186779523226	0.007472896978310814	-0.007788288846106046	0.6050337887636176	0.9129698793668681	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	SERPINA3	565	-0.012539845245595265	0.007472896978310814	-0.02001274222390608	0.19115392052290384	0.6725171815966625	down	1.0	1.0
ifn_jak_stat_response	SERPINE2	558	0.007961318311264053	0.007472896978310814	0.0004884213329532389	0.9766568041499089	0.9955359297405533	up	0.0	0.0
ifn_jak_stat_response	SERPINF1	659	0.0007297403797314151	0.007472896978310814	-0.006743156598579399	0.677957645658948	0.9404027607293366	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	SET	485	-0.019329460576877573	0.007472896978310814	-0.026802357555188387	0.14127193907665697	0.6632205821590349	down	1.0	1.0
ifn_jak_stat_response	SGK1	606	0.030986119597506773	0.007472896978310814	0.02351322261919596	0.14836018643651502	0.6632205821590349	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	SHMT2	488	0.0030010990813790417	0.007472896978310814	-0.004471797896931772	0.7901028964146083	0.9612151376782357	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	SINHCAF	402	0.04945127749568317	0.007472896978310814	0.041978380517372356	0.04305044455706603	0.4862222986958766	up	1.0	1.0
ifn_jak_stat_response	SLC19A1	496	-0.011731716144543426	0.007472896978310814	-0.01920461312285424	0.23777237690360437	0.7197620278683131	down	1.0	1.0
ifn_jak_stat_response	SLC22A18	858	0.028432801311877955	0.007472896978310814	0.02095990433356714	0.13223092786826549	0.6632205821590349	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	SLC25A13	662	0.03040585706942343	0.007472896978310814	0.022932960091112616	0.14081640140357798	0.6632205821590349	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	SLC26A2	677	0.013192062935348923	0.007472896978310814	0.0057191659570381085	0.7206019103164674	0.9612151376782357	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	SLC5A3	709	-0.031934919330417436	0.007472896978310814	-0.03940781630872825	0.004827575978054697	0.16965481294306506	down	1.0	1.0
ifn_jak_stat_response	SLC7A5P1	602	0.027750222686700667	0.007472896978310814	0.020277325708389853	0.2434972750781297	0.7197620278683131	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	SLIRP	448	-0.011783264088226688	0.007472896978310814	-0.019256161066537502	0.28505871972392294	0.7697535728361254	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	SMAD3	719	0.008548065327739317	0.007472896978310814	0.001075168349428503	0.9413947496219017	0.9955359297405533	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	SMAD4	644	0.029102860698805803	0.007472896978310814	0.02162996372049499	0.18103536532106346	0.6725171815966625	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	SNHG6	535	-0.011248077280121692	0.007472896978310814	-0.018720974258432506	0.2502472435102087	0.7197620278683131	down	1.0	1.0
ifn_jak_stat_response	SNRPE	42	0.11397358801834889	0.007472896978310814	0.10650069104003808	0.19410048737139446	0.6725171815966625	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	SNRPF	37	-0.03047527385246126	0.007472896978310814	-0.03794817083077207	0.465859538045602	0.8254053690148008	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	SNRPG	83	0.008123205347925731	0.007472896978310814	0.0006503083696149173	0.9874065232645086	0.9955359297405533	up	0.0	0.0
ifn_jak_stat_response	SOX4	670	-0.0012245234081533361	0.007472896978310814	-0.00869742038646415	0.5893499847891341	0.9129698793668681	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	SP100	618	0.017601542121441643	0.007472896978310814	0.010128645143130829	0.5245006455249788	0.8544844953585747	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	SPESP1	642	0.022272183566461354	0.007472896978310814	0.01479928658815054	0.34807416749413045	0.7714076144464513	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	SPINT1	625	0.014818186909513253	0.007472896978310814	0.0073452899312024394	0.6523387124398514	0.9384292299898549	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	SSR2	455	0.017897794251686364	0.007472896978310814	0.01042489727337555	0.5680276139944002	0.8957358528373234	up	0.0	0.0
ifn_jak_stat_response	ST3GAL6-AS1	640	-0.01523984389483118	0.007472896978310814	-0.022712740873141995	0.1276906801371992	0.6632205821590349	down	1.0	1.0
ifn_jak_stat_response	ST6GALNAC2	474	0.016162041420272645	0.007472896978310814	0.008689144441961831	0.661597087053349	0.9404027607293366	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	STAT1	719	-0.2797745323311162	0.007472896978310814	-0.28724742930942704	3.511144331309814e-119	1.7274830110044284e-117	down	1.0	1.0
ifn_jak_stat_response	STAT3	539	0.05535603251028799	0.007472896978310814	0.04788313553197718	0.01049069193434806	0.21505918465413523	up	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	STOM	674	0.0036274770399995038	0.007472896978310814	-0.0038454199383113103	0.7925091870113059	0.9612151376782357	down	1.0	1.0
ifn_jak_stat_response	STX7	607	-0.00925595184537135	0.007472896978310814	-0.01672884882368216	0.2516241235637192	0.7197620278683131	down	1.0	1.0
ifn_jak_stat_response	TAPBP	530	0.016300611245688757	0.007472896978310814	0.008827714267377943	0.6044105312771487	0.9129698793668681	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	TAPBPL	635	0.005872284261428622	0.007472896978310814	-0.001600612716882192	0.9147357134602678	0.9955359297405533	down	1.0	1.0
ifn_jak_stat_response	TFAP2A	611	6.849260410598493e-05	0.007472896978310814	-0.007404404374204829	0.5968608235376449	0.9129698793668681	down	1.0	1.0
ifn_jak_stat_response	TGFB1	715	-0.0025467573845460137	0.007472896978310814	-0.010019654362856827	0.48568874951449603	0.8414044533842677	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	TIMM50	341	-0.020328285999466233	0.007472896978310814	-0.027801182977777048	0.16741255326407933	0.6725171815966625	down	1.0	1.0
ifn_jak_stat_response	TIMP1	615	-0.015610136604491398	0.007472896978310814	-0.023083033582802212	0.13079095360457468	0.6632205821590349	down	1.0	1.0
ifn_jak_stat_response	TIMP2	466	0.04141071359379356	0.007472896978310814	0.033937816615482744	0.07436196141082194	0.6573766516750663	up	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	TIMP3	511	0.016740685021811974	0.007472896978310814	0.00926778804350116	0.6003748396506265	0.9129698793668681	up	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	TM4SF1	599	-0.00988287581669638	0.007472896978310814	-0.017355772795007194	0.294117223202983	0.7697535728361254	down	1.0	1.0
ifn_jak_stat_response	TMED10	163	-0.04555766894461784	0.007472896978310814	-0.05303056592292865	0.07506667901656847	0.6573766516750663	down	1.0	1.0
ifn_jak_stat_response	TMEM173	583	-0.017600233595151362	0.007472896978310814	-0.025073130573462176	0.10809297872883686	0.6632205821590349	down	1.0	1.0
ifn_jak_stat_response	TOP1MT	537	-0.003070047405056328	0.007472896978310814	-0.010542944383367142	0.5131043434682536	0.8531460723888101	down	1.0	1.0
ifn_jak_stat_response	TP53	554	-0.0023939542449437907	0.007472896978310814	-0.009866851223254605	0.5358287825470256	0.854786674530356	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	TPP1	562	0.02213610505262314	0.007472896978310814	0.014663208074312328	0.418101629929578	0.812327498660038	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	TPRKB	172	-0.06490952578134061	0.007472896978310814	-0.07238242275965143	0.007203672995903541	0.19690039522136346	down	1.0	1.0
ifn_jak_stat_response	TRIM22	450	-0.006816531031641211	0.007472896978310814	-0.014289428009952025	0.4030963092603259	0.812327498660038	down	1.0	1.0
ifn_jak_stat_response	TSC22D3	681	0.003821083443833152	0.007472896978310814	-0.003651813534477662	0.8122868312087067	0.9669581669426274	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	TTLL1	673	0.0013087373726781205	0.007472896978310814	-0.006164159605632694	0.682016560713421	0.9404027607293366	down	1.0	1.0
ifn_jak_stat_response	TXNDC17	498	-0.0350204780630782	0.007472896978310814	-0.04249337504138902	0.008011755984898767	0.19708919722850968	down	1.0	1.0
ifn_jak_stat_response	TYR	665	0.00693653770691592	0.007472896978310814	-0.0005363592713948937	0.9694982657546074	0.9955359297405533	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	UBA52	42	-0.039296016192196116	0.007472896978310814	-0.04676891317050693	0.3287971354799005	0.7697535728361254	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	UBC	226	0.005481036129050281	0.007472896978310814	-0.0019918608492605332	0.9382047851755054	0.9955359297405533	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	UCN2	473	0.0004688046113538811	0.007472896978310814	-0.007004092366956933	0.6849767646032012	0.9404027607293366	down	1.0	1.0
ifn_jak_stat_response	UQCRFS1	299	0.00684873843137321	0.007472896978310814	-0.0006241585469376042	0.9774214343608971	0.9955359297405533	down	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	UQCRH	216	-0.030059143223374583	0.007472896978310814	-0.03753204020168539	0.12416095414000362	0.6632205821590349	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	VAT1	425	0.0019115446258746761	0.007472896978310814	-0.005561352352436138	0.774158037018381	0.9612151376782357	down	0.6666666666666666	0.6666666666666666
ifn_jak_stat_response	VDAC2	595	0.009924731043376097	0.007472896978310814	0.002451834065065283	0.8709983490939746	0.9792440143534512	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	WBP2	605	0.013297573916295834	0.007472896978310814	0.00582467693798502	0.7080315678263243	0.9517801403566981	up	0.3333333333333333	0.3333333333333333
ifn_jak_stat_response	WNT7A	606	-0.0025838206444195088	0.007472896978310814	-0.010056717622730322	0.5292896067049935	0.854786674530356	down	1.0	1.0
ifn_jak_stat_response	XAGE1A	403	-0.0036659850074710083	0.007472896978310814	-0.011138881985781822	0.5385850998057121	0.854786674530356	down	1.0	1.0
ifn_jak_stat_response	control	34577	0.007472896978310814	0.007472896978310814	0.0	1.0	1.0	flat		
t_cell_interaction_or_cytokine_response	A2M	1331	-0.006103769401682508	0.007710140494715969	-0.013813909896398475	0.309493113443181	0.7049565361761345	down	1.0	1.0
t_cell_interaction_or_cytokine_response	ACSL3	596	0.00227677394180573	0.007710140494715969	-0.005433366552910239	0.8067732909299703	0.9157808638238883	down	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	ACTA2	1458	-0.0008747078329525712	0.007710140494715969	-0.00858484832766854	0.5137820852097694	0.8310167466204612	down	1.0	1.0
t_cell_interaction_or_cytokine_response	AEBP1	1302	0.011604946207425719	0.007710140494715969	0.00389480571270975	0.7839625979656744	0.9062240706011476	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	AGA	1116	-0.015026851715897545	0.007710140494715969	-0.022736992210613514	0.10867960575315472	0.46027384618001466	down	1.0	1.0
t_cell_interaction_or_cytokine_response	AHCY	88	-0.010622305356459373	0.007710140494715969	-0.01833244585117534	0.7524981654252879	0.8963823244913255	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	AHNAK	1058	-0.0005281954878349196	0.007710140494715969	-0.008238335982550887	0.5993050156889677	0.8521909471646593	down	1.0	1.0
t_cell_interaction_or_cytokine_response	APOC2	1137	-0.0004156486834694341	0.007710140494715969	-0.008125789178185404	0.5721961824254569	0.8521909471646593	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	APOD	1113	0.023292093648932827	0.007710140494715969	0.015581953154216859	0.2926257771541005	0.7016678686155946	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	APOE	1127	0.01422793653572334	0.007710140494715969	0.006517796041007372	0.6564959726401003	0.8886609140912971	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	ARMC6	907	0.0044735151888114335	0.007710140494715969	-0.003236625305904535	0.8469814193452987	0.9385469781934391	down	1.0	1.0
t_cell_interaction_or_cytokine_response	ATP1A1	47	0.092228692932105	0.007710140494715969	0.08451855243738904	0.3795686803951469	0.7494846033228102	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	ATP1B1	1122	-0.0024196910446338533	0.007710140494715969	-0.010129831539349822	0.4695077791872594	0.796544232276316	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	ATP5MD	610	-0.01120657707224316	0.007710140494715969	-0.01891671756695913	0.3458711298268744	0.7319129798616396	down	1.0	1.0
t_cell_interaction_or_cytokine_response	B2M	1379	0.022662371916273693	0.007710140494715969	0.014952231421557724	0.2806181787754611	0.7016678686155946	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	BOLA2	683	0.015035159425449524	0.007710140494715969	0.007325018930733555	0.675104928917731	0.8963823244913255	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	BOLA2B	678	0.013980184042511846	0.007710140494715969	0.0062700435477958776	0.7422220884680732	0.8963823244913255	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	BZW2	973	0.002251515694199866	0.007710140494715969	-0.005458624800516103	0.723484765023569	0.8963823244913255	down	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	C19orf48	1126	-0.004825171333810957	0.007710140494715969	-0.012535311828526925	0.3976833644443347	0.7506857439828458	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	C1QBP	673	0.008864176445487601	0.007710140494715969	0.0011540359507716327	0.9475254315681109	0.9888629528221613	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	C6orf226	1015	-0.013721563237875843	0.007710140494715969	-0.02143170373259181	0.12003755296392751	0.4762780327278414	down	1.0	1.0
t_cell_interaction_or_cytokine_response	CCND1	643	-0.02134290335759444	0.007710140494715969	-0.02905304385231041	0.07912038032197688	0.4389923544657282	down	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	CCND2	1015	0.03326067468418765	0.007710140494715969	0.02555053418947168	0.12655921451647825	0.4808839468308671	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	CCR10	988	0.02330763370499339	0.007710140494715969	0.015597493210277423	0.34237270172108925	0.7319129798616396	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	CCT3	190	-0.032242876221810095	0.007710140494715969	-0.03995301671652606	0.21341958572075923	0.6556709129780921	down	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	CCT6A	56	-0.026952732363897888	0.007710140494715969	-0.03466287285861386	0.598894123655054	0.8521909471646593	down	1.0	1.0
t_cell_interaction_or_cytokine_response	CD151	998	-0.012703255337014729	0.007710140494715969	-0.0204133958317307	0.19499192466418913	0.6229612138622146	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	CD274	1222	-0.01241744930792595	0.007710140494715969	-0.02012758980264192	0.1385085575216249	0.4898695784874194	down	1.0	1.0
t_cell_interaction_or_cytokine_response	CD44	1193	0.006500264945092574	0.007710140494715969	-0.0012098755496233946	0.9339789962679368	0.9888629528221613	down	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	CD47	1033	-0.007599419083377383	0.007710140494715969	-0.015309559578093351	0.3010422813985476	0.7016678686155946	down	1.0	1.0
t_cell_interaction_or_cytokine_response	CD58	1166	-0.056448372330825	0.007710140494715969	-0.06415851282554097	5.106634569684378e-06	0.0002093720173570595	down	1.0	1.0
t_cell_interaction_or_cytokine_response	CD59	1238	-0.004247178272352692	0.007710140494715969	-0.01195731876706866	0.3787661667920271	0.7494846033228102	down	1.0	1.0
t_cell_interaction_or_cytokine_response	CD63	864	0.013776919443192382	0.007710140494715969	0.006066778948476414	0.7173399208656488	0.8963823244913255	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	CDC123	320	0.0034982277721636035	0.007710140494715969	-0.004211912722552365	0.8760372138789168	0.9578006871742824	down	1.0	1.0
t_cell_interaction_or_cytokine_response	CDH19	1175	0.0019213932262933798	0.007710140494715969	-0.005788747268422588	0.692220768143347	0.8963823244913255	down	1.0	1.0
t_cell_interaction_or_cytokine_response	CDK4	828	0.027523787474221337	0.007710140494715969	0.01981364697950537	0.26069874201399595	0.7016678686155946	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	CDK6	414	0.02567925237824146	0.007710140494715969	0.017969111883525492	0.5048375491756472	0.8224505768027099	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	CDKN1A	1049	0.021448680379580823	0.007710140494715969	0.013738539884864854	0.3997554165111903	0.7506857439828458	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	CDKN2A	888	0.00623760804946224	0.007710140494715969	-0.0014725324452537283	0.9240407692232242	0.9888629528221613	down	1.0	1.0
t_cell_interaction_or_cytokine_response	CDKN2B	983	-0.001264700034808483	0.007710140494715969	-0.008974840529524452	0.5603753858780971	0.8521909471646593	down	1.0	1.0
t_cell_interaction_or_cytokine_response	CGAS	767	0.008979660227856696	0.007710140494715969	0.0012695197331407271	0.9404011764332205	0.9888629528221613	up	0.0	0.0
t_cell_interaction_or_cytokine_response	CHCHD2	1016	0.030682926627206536	0.007710140494715969	0.02297278613249057	0.15734547786776865	0.5375970493815428	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	CITED1	1109	0.002081553366753448	0.007710140494715969	-0.005628587127962521	0.7152079972339858	0.8963823244913255	down	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	CKS1B	965	0.0029200750989926746	0.007710140494715969	-0.004790065395723294	0.7563118223435276	0.8963823244913255	down	1.0	1.0
t_cell_interaction_or_cytokine_response	CMSS1	995	0.011390748205260069	0.007710140494715969	0.0036806077105441	0.8066734389848285	0.9157808638238883	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	CORO1A	898	0.0065507280652757635	0.007710140494715969	-0.001159412429440205	0.9432761833132158	0.9888629528221613	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	CSPG4	1195	0.02332218232562756	0.007710140494715969	0.015612041830911591	0.2962401508927495	0.7016678686155946	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	CST3	690	0.04003785432549435	0.007710140494715969	0.032327713830778385	0.10300269410617291	0.46027384618001466	up	1.0	1.0
t_cell_interaction_or_cytokine_response	CTPS1	421	-0.008524104810623058	0.007710140494715969	-0.016234245305339026	0.46209027780728784	0.7894042245874501	down	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	CTSA	947	-0.008913256759770949	0.007710140494715969	-0.016623397254486916	0.2770382775097458	0.7016678686155946	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	CTSB	1086	0.00885121616141825	0.007710140494715969	0.001141075666702282	0.9367891263894692	0.9888629528221613	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	CTSD	1217	0.02119742468245259	0.007710140494715969	0.013487284187736622	0.3517755609739289	0.7319129798616396	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	CTSL	923	-0.0057270643435071095	0.007710140494715969	-0.013437204838223079	0.3754459176917918	0.7494846033228102	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	CTSO	1050	0.022609747648071197	0.007710140494715969	0.014899607153355228	0.35405546586802894	0.7319129798616396	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	CXCR4	842	0.0218331389966535	0.007710140494715969	0.014122998501937533	0.4182010763284456	0.7552090468322189	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	CYP27A1	946	-0.015891415595585146	0.007710140494715969	-0.023601556090301117	0.1234377494286601	0.4808839468308671	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	DAG1	849	-0.03912948001144422	0.007710140494715969	-0.04683962050616019	0.0022999882572839097	0.05143610102653107	down	1.0	1.0
t_cell_interaction_or_cytokine_response	DDR1	892	0.044605897240983225	0.007710140494715969	0.03689575674626726	0.031058064762529577	0.2829734789474917	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	DDX17	762	0.01776526726433453	0.007710140494715969	0.010055126769618563	0.5750738524584071	0.8521909471646593	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	DDX39A	623	-0.012070632236927364	0.007710140494715969	-0.01978077273164333	0.26539641997260205	0.7016678686155946	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	DLL3	905	-0.011180847770350484	0.007710140494715969	-0.018890988265066452	0.21269436089774524	0.6556709129780921	down	1.0	1.0
t_cell_interaction_or_cytokine_response	DNAJC9	46	0.02492202419959419	0.007710140494715969	0.017211883704878223	0.8355225008758176	0.9305208015376274	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	DNMT1	342	-0.032652349256015706	0.007710140494715969	-0.04036248975073167	0.09185350379601576	0.46027384618001466	down	1.0	1.0
t_cell_interaction_or_cytokine_response	E2F1	602	0.04190903718272683	0.007710140494715969	0.03419889668801086	0.10829924717420616	0.46027384618001466	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	EEA1	761	0.02441002878893889	0.007710140494715969	0.01669988829422292	0.34229873692761237	0.7319129798616396	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	EEF1G	188	-0.005029483263984421	0.007710140494715969	-0.01273962375870039	0.6963915193864594	0.8963823244913255	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	EIF2S3	50	-0.023456036705686537	0.007710140494715969	-0.031166177200402503	0.6082593329071331	0.8569817477307319	down	1.0	1.0
t_cell_interaction_or_cytokine_response	EIF3K	778	-0.05613013667403935	0.007710140494715969	-0.06384027716875532	8.345699329773849e-05	0.0029329171930348097	down	1.0	1.0
t_cell_interaction_or_cytokine_response	EIF4A1	133	-0.05498424388111252	0.007710140494715969	-0.06269438437582849	0.13939378249642018	0.4898695784874194	down	1.0	1.0
t_cell_interaction_or_cytokine_response	EMP1	942	0.011990278354754866	0.007710140494715969	0.004280137860038898	0.7846574269839205	0.9062240706011476	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	ENPP1	848	0.01758377959337843	0.007710140494715969	0.009873639098662462	0.5685089727777495	0.8521909471646593	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	EVA1A	812	-0.006330033015535201	0.007710140494715969	-0.01404017351025117	0.4060392929783787	0.7552090468322189	down	1.0	1.0
t_cell_interaction_or_cytokine_response	FARSA	73	-0.05506394498216506	0.007710140494715969	-0.06277408547688103	0.2551462802960417	0.7016678686155946	down	1.0	1.0
t_cell_interaction_or_cytokine_response	FBL	327	-0.006767715786243863	0.007710140494715969	-0.014477856280959833	0.5517293922491054	0.8521909471646593	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	FBXO32	1037	-0.016179208011800488	0.007710140494715969	-0.02388934850651646	0.09251878158349401	0.46027384618001466	down	1.0	1.0
t_cell_interaction_or_cytokine_response	FGFR1	1182	0.0002866283063602356	0.007710140494715969	-0.007423512188355733	0.5799044944975342	0.8521909471646593	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	FKBP4	690	0.030048053632323986	0.007710140494715969	0.022337913137608016	0.2524124859094375	0.7016678686155946	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	FMN1	1015	0.019797571351055733	0.007710140494715969	0.012087430856339764	0.4564039513658523	0.7851424617902074	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	FOS	721	-0.004326149662962883	0.007710140494715969	-0.01203629015767885	0.5037033146372502	0.8224505768027099	down	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	FOXM1	263	0.08050638582974635	0.007710140494715969	0.07279624533503039	0.05121766998479314	0.3599870518931175	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	FRZB	674	0.00530000091775808	0.007710140494715969	-0.002410139576957889	0.8858287288667537	0.964220651775316	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	FSTL3	1038	0.0011916463717809393	0.007710140494715969	-0.006518494122935029	0.6516229509192901	0.8886609140912971	down	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	FTH1	126	0.0833681060854067	0.007710140494715969	0.07565796559069074	0.12832339601112921	0.4808839468308671	up	0.6666666666666666	0.6666666666666666
t_cell_interaction_or_cytokine_response	GAA	897	-0.019635582158025928	0.007710140494715969	-0.027345722652741898	0.10103337710730476	0.46027384618001466	down	1.0	1.0
t_cell_interaction_or_cytokine_response	GAS5	866	0.011199994100039475	0.007710140494715969	0.003489853605323506	0.8359556794301449	0.9305208015376274	up	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	GPATCH4	635	-0.010381360934906433	0.007710140494715969	-0.018091501429622403	0.2894617093050661	0.7016678686155946	down	0.3333333333333333	0.3333333333333333
t_cell_interaction_or_cytokine_response	GPI	147	-0.11808003522526221	0.007710140494715969	-0.1257901757199782	0.000340891461998546	0.010482412456455288	down	1.0	1.0
t_cell_interaction_or_cytokine_response	GPNMB	802	-0.0009118521058922451	0.007710140494715969	-0.008621992600608214	0.6096414872068214	0.8569817477307319	down	1.0	1.0
t_cell_interaction_or_cytokine_response	GRN	800	0.021584541424983793	0.007710140494715969	0.013874400930267825	0.4259340652236864	0.7588238195387677	up	0.3333333333333333	0.3333333333333333
